size_bytes,last_modified,service_date,file_url
1335237,2024-05-01 02:51:42+00:00,2021-12-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-12-30-subway-on-time-performance-v1.parquet
1423835,2024-05-01 03:28:29+00:00,2021-12-31,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2021-12-31-subway-on-time-performance-v1.parquet
992899,2024-05-01 03:36:31+00:00,2022-01-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-01-subway-on-time-performance-v1.parquet
1013322,2024-05-01 04:47:11+00:00,2022-01-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-02-subway-on-time-performance-v1.parquet
1310318,2024-05-01 04:24:04+00:00,2022-01-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-03-subway-on-time-performance-v1.parquet
1274417,2024-05-01 04:11:58+00:00,2022-01-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-04-subway-on-time-performance-v1.parquet
1333494,2024-05-01 03:04:24+00:00,2022-01-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-05-subway-on-time-performance-v1.parquet
1412413,2024-05-01 02:58:40+00:00,2022-01-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-06-subway-on-time-performance-v1.parquet
1215152,2024-05-01 03:42:25+00:00,2022-01-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-07-subway-on-time-performance-v1.parquet
1574080,2024-05-01 03:58:26+00:00,2022-01-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-08-subway-on-time-performance-v1.parquet
1029821,2024-05-01 03:40:03+00:00,2022-01-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-09-subway-on-time-performance-v1.parquet
1438905,2024-05-01 03:14:13+00:00,2022-01-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-10-subway-on-time-performance-v1.parquet
1435010,2024-05-01 03:25:36+00:00,2022-01-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-11-subway-on-time-performance-v1.parquet
1390234,2024-05-01 04:17:01+00:00,2022-01-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-12-subway-on-time-performance-v1.parquet
1355944,2024-05-01 02:55:58+00:00,2022-01-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-13-subway-on-time-performance-v1.parquet
1291872,2024-05-01 03:41:27+00:00,2022-01-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-14-subway-on-time-performance-v1.parquet
1064813,2024-05-01 02:42:27+00:00,2022-01-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-15-subway-on-time-performance-v1.parquet
1011708,2024-05-01 04:35:24+00:00,2022-01-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-16-subway-on-time-performance-v1.parquet
1104114,2024-05-01 03:46:10+00:00,2022-01-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-17-subway-on-time-performance-v1.parquet
1278811,2024-05-01 03:54:52+00:00,2022-01-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-18-subway-on-time-performance-v1.parquet
1316565,2024-05-01 03:47:54+00:00,2022-01-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-19-subway-on-time-performance-v1.parquet
1319205,2024-05-01 03:34:52+00:00,2022-01-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-20-subway-on-time-performance-v1.parquet
1271629,2024-05-01 02:48:57+00:00,2022-01-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-21-subway-on-time-performance-v1.parquet
1100027,2024-05-01 04:36:28+00:00,2022-01-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-22-subway-on-time-performance-v1.parquet
982435,2024-05-01 03:12:14+00:00,2022-01-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-23-subway-on-time-performance-v1.parquet
1345216,2024-05-01 03:05:43+00:00,2022-01-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-24-subway-on-time-performance-v1.parquet
1352429,2024-05-01 03:51:04+00:00,2022-01-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-25-subway-on-time-performance-v1.parquet
1377560,2024-05-01 04:09:28+00:00,2022-01-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-26-subway-on-time-performance-v1.parquet
1330402,2024-05-01 03:36:05+00:00,2022-01-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-27-subway-on-time-performance-v1.parquet
1313457,2024-05-01 02:46:01+00:00,2022-01-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-28-subway-on-time-performance-v1.parquet
590769,2024-05-01 03:08:36+00:00,2022-01-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-29-subway-on-time-performance-v1.parquet
608140,2024-05-01 04:08:14+00:00,2022-01-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-30-subway-on-time-performance-v1.parquet
1128581,2024-05-01 02:56:23+00:00,2022-01-31,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-01-31-subway-on-time-performance-v1.parquet
1233111,2024-05-01 03:10:27+00:00,2022-02-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-01-subway-on-time-performance-v1.parquet
1252396,2024-05-01 03:23:47+00:00,2022-02-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-02-subway-on-time-performance-v1.parquet
1274282,2024-05-01 02:22:33+00:00,2022-02-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-03-subway-on-time-performance-v1.parquet
1123098,2024-05-01 03:45:41+00:00,2022-02-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-04-subway-on-time-performance-v1.parquet
1063835,2024-05-01 04:14:30+00:00,2022-02-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-05-subway-on-time-performance-v1.parquet
994208,2024-05-01 04:26:45+00:00,2022-02-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-06-subway-on-time-performance-v1.parquet
1315233,2024-05-01 02:33:19+00:00,2022-02-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-07-subway-on-time-performance-v1.parquet
1315867,2024-05-01 04:13:10+00:00,2022-02-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-08-subway-on-time-performance-v1.parquet
1333836,2024-05-01 02:25:32+00:00,2022-02-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-09-subway-on-time-performance-v1.parquet
1315434,2024-05-01 04:04:08+00:00,2022-02-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-10-subway-on-time-performance-v1.parquet
1310815,2024-05-01 04:44:06+00:00,2022-02-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-11-subway-on-time-performance-v1.parquet
1071399,2024-05-01 03:17:38+00:00,2022-02-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-12-subway-on-time-performance-v1.parquet
959874,2024-05-01 04:19:08+00:00,2022-02-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-13-subway-on-time-performance-v1.parquet
1267824,2024-05-01 04:41:23+00:00,2022-02-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-14-subway-on-time-performance-v1.parquet
1320982,2024-05-01 03:10:51+00:00,2022-02-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-15-subway-on-time-performance-v1.parquet
1365422,2024-05-01 03:25:08+00:00,2022-02-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-16-subway-on-time-performance-v1.parquet
1342097,2024-05-01 03:30:47+00:00,2022-02-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-17-subway-on-time-performance-v1.parquet
1316711,2024-05-01 03:57:58+00:00,2022-02-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-18-subway-on-time-performance-v1.parquet
968556,2024-05-01 04:22:48+00:00,2022-02-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-19-subway-on-time-performance-v1.parquet
894751,2024-05-01 02:59:19+00:00,2022-02-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-20-subway-on-time-performance-v1.parquet
1112697,2024-05-01 02:57:14+00:00,2022-02-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-21-subway-on-time-performance-v1.parquet
1339156,2024-05-01 02:41:40+00:00,2022-02-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-22-subway-on-time-performance-v1.parquet
1296503,2024-05-01 03:10:04+00:00,2022-02-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-23-subway-on-time-performance-v1.parquet
1333791,2024-05-01 04:00:32+00:00,2022-02-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-24-subway-on-time-performance-v1.parquet
1131955,2024-05-01 02:50:52+00:00,2022-02-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-25-subway-on-time-performance-v1.parquet
1038045,2024-05-01 04:01:06+00:00,2022-02-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-26-subway-on-time-performance-v1.parquet
970343,2024-05-01 03:35:32+00:00,2022-02-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-27-subway-on-time-performance-v1.parquet
1304813,2024-05-01 04:29:24+00:00,2022-02-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-02-28-subway-on-time-performance-v1.parquet
1319331,2024-05-01 04:35:58+00:00,2022-03-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-01-subway-on-time-performance-v1.parquet
1260848,2024-05-01 04:09:12+00:00,2022-03-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-02-subway-on-time-performance-v1.parquet
1311423,2024-05-01 03:04:31+00:00,2022-03-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-03-subway-on-time-performance-v1.parquet
1318197,2024-05-01 04:41:37+00:00,2022-03-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-04-subway-on-time-performance-v1.parquet
1031239,2024-05-01 02:47:27+00:00,2022-03-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-05-subway-on-time-performance-v1.parquet
931162,2024-05-01 02:16:03+00:00,2022-03-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-06-subway-on-time-performance-v1.parquet
1348860,2024-05-01 04:30:35+00:00,2022-03-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-07-subway-on-time-performance-v1.parquet
1348739,2024-05-01 04:09:06+00:00,2022-03-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-08-subway-on-time-performance-v1.parquet
1386669,2024-05-01 02:20:00+00:00,2022-03-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-09-subway-on-time-performance-v1.parquet
1337102,2024-05-01 04:11:02+00:00,2022-03-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-10-subway-on-time-performance-v1.parquet
1285905,2024-05-01 04:05:54+00:00,2022-03-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-11-subway-on-time-performance-v1.parquet
905550,2024-05-01 02:14:03+00:00,2022-03-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-12-subway-on-time-performance-v1.parquet
833742,2024-05-01 03:23:29+00:00,2022-03-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-13-subway-on-time-performance-v1.parquet
1366189,2024-05-01 04:26:13+00:00,2022-03-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-14-subway-on-time-performance-v1.parquet
1301348,2024-05-01 03:30:35+00:00,2022-03-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-15-subway-on-time-performance-v1.parquet
1332590,2024-05-01 04:00:09+00:00,2022-03-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-16-subway-on-time-performance-v1.parquet
1291879,2024-05-01 04:27:25+00:00,2022-03-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-17-subway-on-time-performance-v1.parquet
1323066,2024-05-01 02:38:51+00:00,2022-03-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-18-subway-on-time-performance-v1.parquet
1044730,2024-05-01 04:04:54+00:00,2022-03-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-19-subway-on-time-performance-v1.parquet
1024607,2024-05-01 02:33:09+00:00,2022-03-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-20-subway-on-time-performance-v1.parquet
1333658,2024-05-01 02:34:16+00:00,2022-03-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-21-subway-on-time-performance-v1.parquet
1354865,2024-05-01 02:54:33+00:00,2022-03-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-22-subway-on-time-performance-v1.parquet
1335571,2024-05-01 02:14:37+00:00,2022-03-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-23-subway-on-time-performance-v1.parquet
1362619,2024-05-01 04:06:31+00:00,2022-03-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-24-subway-on-time-performance-v1.parquet
1350077,2024-05-01 02:43:04+00:00,2022-03-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-25-subway-on-time-performance-v1.parquet
894652,2024-05-01 02:28:30+00:00,2022-03-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-26-subway-on-time-performance-v1.parquet
762023,2024-05-01 04:17:41+00:00,2022-03-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-27-subway-on-time-performance-v1.parquet
1205810,2024-05-01 03:03:42+00:00,2022-03-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-28-subway-on-time-performance-v1.parquet
1214015,2024-05-01 04:13:44+00:00,2022-03-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-29-subway-on-time-performance-v1.parquet
1287878,2024-05-01 04:21:13+00:00,2022-03-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-30-subway-on-time-performance-v1.parquet
1260529,2024-05-01 04:40:53+00:00,2022-03-31,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-03-31-subway-on-time-performance-v1.parquet
1252143,2024-05-01 04:21:42+00:00,2022-04-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-01-subway-on-time-performance-v1.parquet
968715,2024-05-01 03:19:35+00:00,2022-04-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-02-subway-on-time-performance-v1.parquet
879506,2024-05-01 04:39:05+00:00,2022-04-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-03-subway-on-time-performance-v1.parquet
1303827,2024-05-01 03:29:41+00:00,2022-04-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-04-subway-on-time-performance-v1.parquet
1296978,2024-05-01 04:17:32+00:00,2022-04-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-05-subway-on-time-performance-v1.parquet
1290879,2024-05-01 02:37:30+00:00,2022-04-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-06-subway-on-time-performance-v1.parquet
1293632,2024-05-01 03:28:59+00:00,2022-04-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-07-subway-on-time-performance-v1.parquet
1304475,2024-05-01 04:30:41+00:00,2022-04-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-08-subway-on-time-performance-v1.parquet
1004359,2024-05-01 03:46:27+00:00,2022-04-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-09-subway-on-time-performance-v1.parquet
922575,2024-05-01 02:56:41+00:00,2022-04-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-10-subway-on-time-performance-v1.parquet
1373349,2024-05-01 03:46:22+00:00,2022-04-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-11-subway-on-time-performance-v1.parquet
1412755,2024-05-01 02:30:39+00:00,2022-04-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-12-subway-on-time-performance-v1.parquet
1391439,2024-05-01 02:38:57+00:00,2022-04-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-13-subway-on-time-performance-v1.parquet
1402164,2024-05-01 02:35:33+00:00,2022-04-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-14-subway-on-time-performance-v1.parquet
1395230,2024-05-01 02:32:17+00:00,2022-04-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-15-subway-on-time-performance-v1.parquet
1184612,2024-05-01 02:45:39+00:00,2022-04-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-16-subway-on-time-performance-v1.parquet
1038980,2024-05-01 04:22:43+00:00,2022-04-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-17-subway-on-time-performance-v1.parquet
1347703,2024-05-01 04:01:30+00:00,2022-04-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-18-subway-on-time-performance-v1.parquet
1377507,2024-05-01 02:47:44+00:00,2022-04-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-19-subway-on-time-performance-v1.parquet
1409934,2024-05-01 02:55:25+00:00,2022-04-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-20-subway-on-time-performance-v1.parquet
1375507,2024-05-01 03:59:12+00:00,2022-04-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-21-subway-on-time-performance-v1.parquet
1372098,2024-05-01 02:10:59+00:00,2022-04-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-22-subway-on-time-performance-v1.parquet
980081,2024-05-01 02:22:01+00:00,2022-04-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-23-subway-on-time-performance-v1.parquet
1016177,2024-05-01 03:45:05+00:00,2022-04-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-24-subway-on-time-performance-v1.parquet
1325238,2024-05-01 03:05:37+00:00,2022-04-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-25-subway-on-time-performance-v1.parquet
1312851,2024-05-01 02:29:13+00:00,2022-04-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-26-subway-on-time-performance-v1.parquet
1315428,2024-05-01 03:03:31+00:00,2022-04-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-27-subway-on-time-performance-v1.parquet
1297611,2024-05-01 02:29:19+00:00,2022-04-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-28-subway-on-time-performance-v1.parquet
1297204,2024-05-01 04:39:50+00:00,2022-04-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-29-subway-on-time-performance-v1.parquet
1059869,2024-05-01 04:19:59+00:00,2022-04-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-04-30-subway-on-time-performance-v1.parquet
1107527,2024-05-01 03:06:55+00:00,2022-05-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-01-subway-on-time-performance-v1.parquet
1379029,2024-05-01 03:22:16+00:00,2022-05-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-02-subway-on-time-performance-v1.parquet
1328033,2024-05-01 02:30:12+00:00,2022-05-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-03-subway-on-time-performance-v1.parquet
1307575,2024-05-01 03:17:50+00:00,2022-05-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-04-subway-on-time-performance-v1.parquet
1321131,2024-05-01 02:15:26+00:00,2022-05-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-05-subway-on-time-performance-v1.parquet
1269102,2024-05-01 02:44:18+00:00,2022-05-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-06-subway-on-time-performance-v1.parquet
1110423,2024-05-01 03:11:26+00:00,2022-05-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-07-subway-on-time-performance-v1.parquet
1015277,2024-05-01 03:51:41+00:00,2022-05-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-08-subway-on-time-performance-v1.parquet
1319311,2024-05-01 03:00:06+00:00,2022-05-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-09-subway-on-time-performance-v1.parquet
1255454,2024-05-01 02:48:11+00:00,2022-05-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-10-subway-on-time-performance-v1.parquet
1316660,2024-05-01 02:59:52+00:00,2022-05-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-11-subway-on-time-performance-v1.parquet
1303350,2024-05-01 04:37:54+00:00,2022-05-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-12-subway-on-time-performance-v1.parquet
1305718,2024-05-01 03:21:27+00:00,2022-05-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-13-subway-on-time-performance-v1.parquet
1073819,2024-05-01 02:19:00+00:00,2022-05-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-14-subway-on-time-performance-v1.parquet
1002386,2024-05-01 04:29:42+00:00,2022-05-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-15-subway-on-time-performance-v1.parquet
1304357,2024-05-01 03:59:06+00:00,2022-05-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-16-subway-on-time-performance-v1.parquet
1315337,2024-05-01 03:19:12+00:00,2022-05-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-17-subway-on-time-performance-v1.parquet
1364137,2024-05-01 03:51:20+00:00,2022-05-18,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-18-subway-on-time-performance-v1.parquet
1324199,2024-05-01 02:13:16+00:00,2022-05-19,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-19-subway-on-time-performance-v1.parquet
1340759,2024-05-01 03:39:30+00:00,2022-05-20,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-20-subway-on-time-performance-v1.parquet
1153970,2024-05-01 03:14:30+00:00,2022-05-21,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-21-subway-on-time-performance-v1.parquet
983356,2024-05-01 04:24:54+00:00,2022-05-22,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-22-subway-on-time-performance-v1.parquet
1301779,2024-05-01 03:59:18+00:00,2022-05-23,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-23-subway-on-time-performance-v1.parquet
1322179,2024-05-01 02:59:09+00:00,2022-05-24,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-24-subway-on-time-performance-v1.parquet
1284324,2024-05-01 03:39:35+00:00,2022-05-25,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-25-subway-on-time-performance-v1.parquet
1295232,2024-05-01 03:02:15+00:00,2022-05-26,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-26-subway-on-time-performance-v1.parquet
1266900,2024-05-01 03:22:21+00:00,2022-05-27,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-27-subway-on-time-performance-v1.parquet
1119211,2024-05-01 04:25:14+00:00,2022-05-28,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-28-subway-on-time-performance-v1.parquet
1033411,2024-05-01 04:45:54+00:00,2022-05-29,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-29-subway-on-time-performance-v1.parquet
1015165,2024-05-01 03:52:28+00:00,2022-05-30,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-30-subway-on-time-performance-v1.parquet
1292522,2024-05-01 02:43:48+00:00,2022-05-31,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-05-31-subway-on-time-performance-v1.parquet
1275254,2024-05-01 02:50:08+00:00,2022-06-01,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-01-subway-on-time-performance-v1.parquet
1234578,2024-05-01 03:22:27+00:00,2022-06-02,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-02-subway-on-time-performance-v1.parquet
1322067,2024-05-01 03:40:59+00:00,2022-06-03,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-03-subway-on-time-performance-v1.parquet
1126252,2024-05-01 02:49:03+00:00,2022-06-04,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-04-subway-on-time-performance-v1.parquet
1013534,2024-05-01 04:22:03+00:00,2022-06-05,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-05-subway-on-time-performance-v1.parquet
1300651,2024-05-01 03:06:01+00:00,2022-06-06,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-06-subway-on-time-performance-v1.parquet
1332601,2024-05-01 03:44:48+00:00,2022-06-07,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-07-subway-on-time-performance-v1.parquet
1290163,2024-05-01 02:46:17+00:00,2022-06-08,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-08-subway-on-time-performance-v1.parquet
1368189,2024-05-01 02:21:27+00:00,2022-06-09,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-09-subway-on-time-performance-v1.parquet
1367913,2024-05-01 04:35:13+00:00,2022-06-10,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-10-subway-on-time-performance-v1.parquet
984088,2024-05-01 04:03:39+00:00,2022-06-11,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-11-subway-on-time-performance-v1.parquet
926748,2024-05-01 03:48:20+00:00,2022-06-12,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-12-subway-on-time-performance-v1.parquet
1394465,2024-05-01 04:32:06+00:00,2022-06-13,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-13-subway-on-time-performance-v1.parquet
1362968,2024-05-01 04:24:11+00:00,2022-06-14,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-14-subway-on-time-performance-v1.parquet
1393837,2024-05-01 02:16:29+00:00,2022-06-15,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-15-subway-on-time-performance-v1.parquet
1386314,2024-05-01 03:28:48+00:00,2022-06-16,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-16-subway-on-time-performance-v1.parquet
1373818,2024-05-01 02:08:49+00:00,2022-06-17,https://performancedata.mbta.com/lamp/subway-on-time-performance-v1/2022-06-17-subway-on-time-performance-v1.parquet
